developer,recommend,user_id,sentiment_analysis,año
Facepunch Studios,1,EverythingSpot,2,2014
Facepunch Studios,0,76561198060557951,1,2014
Facepunch Studios,1,SakurasouNo,1,2015
Facepunch Studios,1,71251241,2,2015
Facepunch Studios,1,Yuriss,1,2013
Facepunch Studios,1,northisbae,2,2014
Facepunch Studios,1,76561198080157237,1,2013
Facepunch Studios,1,76561198079709365,1,2015
Facepunch Studios,1,76561198101219872,1,2014
Facepunch Studios,1,76561198054209522,2,2015
Facepunch Studios,1,76561198095322616,2,2014
Facepunch Studios,1,LoiroG,1,2014
Facepunch Studios,1,76561198077295459,0,2015
Facepunch Studios,1,QuirkyChicken,2,2013
Facepunch Studios,1,76561198126926393,2,2014
Facepunch Studios,1,Slavishbear,1,2014
Facepunch Studios,1,76561198092674729,1,2014
Facepunch Studios,1,28042005,1,2015
Facepunch Studios,1,76561198061759775,1,2013
Facepunch Studios,1,G77777,1,2013
Facepunch Studios,1,76561198057787590,1,2013
Facepunch Studios,1,AD51,1,2013
Facepunch Studios,1,jamesmasterx,2,2014
Facepunch Studios,1,Im2cool999,2,2015
Facepunch Studios,1,76561198088247035,2,2014
Facepunch Studios,1,OnlyOneJob,2,2013
Facepunch Studios,1,LukasTrotacielos,1,2014
Facepunch Studios,1,SuperExpertPlayer,1,2015
Facepunch Studios,1,minecraftfan367,2,2014
Facepunch Studios,1,nuclearjimmeh,2,2014
Facepunch Studios,1,ehrenthor,2,2014
Facepunch Studios,1,LyfeCookie,2,2013
Facepunch Studios,1,rebelsuprising,2,2014
Facepunch Studios,1,winnieafg,1,2013
Facepunch Studios,1,terralark,2,2012
Facepunch Studios,1,foxer007,2,2014
Facepunch Studios,1,76561198043920464,2,2014
Facepunch Studios,1,tuna168,1,2015
Facepunch Studios,1,B1xG7,2,2015
Facepunch Studios,1,FastAsACheetah,1,2013
Facepunch Studios,1,Terminator_Mitch,2,2012
Facepunch Studios,1,MoneyMaster55,2,2014
Facepunch Studios,1,HenezRS,2,2013
Facepunch Studios,1,76561198090506712,1,2013
Facepunch Studios,1,zuzuga2003,1,2015
Facepunch Studios,1,ckdkdo1,1,2014
Facepunch Studios,1,76561198093209097,1,2015
Facepunch Studios,1,76561198102087487,2,2013
Facepunch Studios,1,76561198042216621,2,2014
Facepunch Studios,1,reflexaus,1,2015
Facepunch Studios,1,76561198095964304,1,2015
Facepunch Studios,1,76561197980617560,2,2014
Facepunch Studios,1,76561198046669472,2,2015
Facepunch Studios,1,76561198051961590,2,2013
Facepunch Studios,1,76561198160316683,2,2015
Facepunch Studios,1,adobeflash,2,2014
Facepunch Studios,1,Psycotic,1,2014
Facepunch Studios,1,76561198079298522,0,2014
Facepunch Studios,1,7Kira,1,2013
Facepunch Studios,1,Scorpionking255,1,2014
Facepunch Studios,1,76561198120526129,2,2014
Facepunch Studios,1,portal00,2,2015
Facepunch Studios,1,76561198089434180,2,2015
Facepunch Studios,1,cumtasteslikejelley,2,2013
Facepunch Studios,1,76561198063951820,1,2014
Facepunch Studios,1,76561198055334207,1,2013
Facepunch Studios,1,the_abomination,2,2013
Facepunch Studios,1,collardmemes,2,2014
Facepunch Studios,1,Cjixeres,2,2013
Facepunch Studios,1,radioactivesquirrel,2,2013
Facepunch Studios,0,amr_,1,2014
Facepunch Studios,1,76561198054034533,2,2014
Facepunch Studios,1,76561198083939925,1,2014
Facepunch Studios,1,cadeinminecraft,2,2014
Facepunch Studios,1,76561198085568434,1,2014
Facepunch Studios,1,fukum008,1,2015
Facepunch Studios,1,ArchMans,2,2014
Facepunch Studios,1,76561198047117090,1,2014
Facepunch Studios,1,AsherFatin,2,2014
Facepunch Studios,1,09879655452567,1,2015
Facepunch Studios,1,therandomdood,2,2013
Facepunch Studios,1,Strikeria,1,2015
Facepunch Studios,1,76561198058168124,1,2015
Facepunch Studios,1,Big_Turkey,1,2014
Facepunch Studios,1,76561198046511389,2,2014
Facepunch Studios,1,Azzamacazza,1,2013
Facepunch Studios,1,stopreadingthisthing,0,2013
Facepunch Studios,1,NewandImprovedDashie,2,2015
Facepunch Studios,1,badassadmin,2,2015
Facepunch Studios,1,120488700,1,2013
Facepunch Studios,1,ForTheLolz7,2,2015
Facepunch Studios,1,Fagola69,0,2014
Facepunch Studios,0,craggyteeth,1,2014
Facepunch Studios,1,batmun1989,2,2013
Facepunch Studios,1,76561198088531324,2,2014
Facepunch Studios,1,7656119804296544,1,2014
Facepunch Studios,1,76561198035227874,1,2014
Facepunch Studios,1,bizarrues,2,2013
Facepunch Studios,1,76561198060012371,2,2013
Facepunch Studios,1,76561198102254717,2,2014
Facepunch Studios,1,bobbyjones12,2,2015
Facepunch Studios,1,kt7580,1,2014
Facepunch Studios,1,booveniscool,2,2015
Facepunch Studios,0,dumbassscout2005,1,2014
Facepunch Studios,1,76561198245310554,0,2015
Facepunch Studios,1,BovJohn,1,2014
Facepunch Studios,1,iplusplus,1,2014
Facepunch Studios,1,imacatseeulr,1,2014
Facepunch Studios,1,LOLBITCHS,2,2013
Facepunch Studios,1,76561198081891604,2,2014
Facepunch Studios,1,caaake,2,2013
Facepunch Studios,1,Rodey1,2,2014
Facepunch Studios,1,TheLandOfTheCalTheSpy,2,2014
Facepunch Studios,1,76561198058160377,1,2014
Facepunch Studios,1,76561198052485823,1,2013
Facepunch Studios,1,darkayon,2,2014
Facepunch Studios,1,66655493948,1,2014
Facepunch Studios,1,CharlesSwan,2,2013
Facepunch Studios,1,cheesywaffleburger,2,2014
Facepunch Studios,1,76561198065987818,2,2013
Facepunch Studios,1,chokadokada,1,2015
Facepunch Studios,1,76561198097058965,1,2014
Facepunch Studios,1,funkymeme,2,2014
Facepunch Studios,1,76561198072929556,1,2014
Facepunch Studios,1,76561198089683053,2,2014
Facepunch Studios,1,666slayerr666,1,2014
Facepunch Studios,1,AdvancedUnit,2,2014
Facepunch Studios,1,SoleSaliva,1,2015
Facepunch Studios,1,4_5C12U13,1,2013
Facepunch Studios,1,CookedTuna,1,2015
Facepunch Studios,1,76561198076246541,1,2013
Facepunch Studios,1,76561198063361762,1,2014
Facepunch Studios,1,legendaneo,2,2014
Facepunch Studios,1,ninjamonkey901,1,2014
Facepunch Studios,1,76561198057130438,1,2015
Facepunch Studios,1,Crackleking76,2,2012
Facepunch Studios,1,76561197996262501,2,2014
Facepunch Studios,1,Corvus_bellator,2,2014
Facepunch Studios,1,76561198076583990,1,2014
Facepunch Studios,1,76561198075738409,2,2015
Facepunch Studios,1,johnvu3,1,2014
Facepunch Studios,1,BrahJimbo,2,2013
Facepunch Studios,1,SiteYouAreEll,1,2014
Facepunch Studios,1,76561198057950387,2,2012
Facepunch Studios,1,76561198092345811,2,2014
Facepunch Studios,1,DM420,2,2011
Facepunch Studios,1,76561198095226942,1,2014
Facepunch Studios,1,DarkTitan9174,0,2014
Facepunch Studios,1,deadlyUK,2,2014
Facepunch Studios,1,imdeadset,2,2015
Facepunch Studios,1,debstup,2,2014
Facepunch Studios,1,76561198060808593,2,2014
Facepunch Studios,1,demdem321,1,2014
Facepunch Studios,1,wahlords,2,2013
Facepunch Studios,1,76561198069139035,2,2014
Facepunch Studios,1,76561198084360124,1,2014
Facepunch Studios,1,Aika2013,2,2014
Facepunch Studios,1,teejamon,0,2015
Facepunch Studios,1,awesomaster,2,2015
Facepunch Studios,1,76561198082554293,1,2013
Facepunch Studios,1,76561198074763222,2,2014
Facepunch Studios,1,76561198122280156,2,2015
Facepunch Studios,1,DirefulSpy,2,2013
Facepunch Studios,1,protodan2001,2,2014
Facepunch Studios,1,Nuclueus,2,2014
Facepunch Studios,1,TheDoctor-DW,2,2013
Facepunch Studios,1,Dolfinius,2,2015
Facepunch Studios,1,Dom2364,0,2014
Facepunch Studios,1,225544,1,2013
Facepunch Studios,1,76561198081992978,2,2013
Facepunch Studios,1,76561198075427667,1,2013
Facepunch Studios,1,DuarteFerreira12,1,2014
Facepunch Studios,1,76561198066968394,1,2015
Facepunch Studios,1,76561198045808913,2,2014
Facepunch Studios,1,76561198109249377,2,2015
Facepunch Studios,1,76561198088844664,2,2014
Facepunch Studios,1,Pineapplesarereallytasty,2,2013
Facepunch Studios,1,liniers,2,2015
Facepunch Studios,1,lookas69,1,2015
Facepunch Studios,1,76561198084466412,1,2013
Facepunch Studios,1,76561198010339484,2,2014
Facepunch Studios,1,elite_m8,2,2014
Facepunch Studios,1,Pun123,2,2014
Facepunch Studios,1,76561198089991627,1,2014
Facepunch Studios,1,breakleaf,1,2014
Facepunch Studios,1,EnviroReal,2,2015
Facepunch Studios,1,EnvyMan35,0,2015
Facepunch Studios,1,PipingWind,1,2013
Facepunch Studios,1,o18824,2,2014
Facepunch Studios,1,L4N7Y8postalcode,2,2014
Facepunch Studios,1,76561198030662162,1,2013
Facepunch Studios,1,EXC-2_Stroke,2,2015
Facepunch Studios,1,76561198044120729,2,2013
Facepunch Studios,1,gamesgamer,1,2014
Facepunch Studios,1,Failkills007,1,2014
Facepunch Studios,1,FairHeaven,1,2015
Facepunch Studios,1,makemericaokagain,1,2014
Facepunch Studios,1,ninehcg,1,2014
Facepunch Studios,1,LANGA326,2,2014
Facepunch Studios,1,JoinFaze,2,2014
Facepunch Studios,1,FaZeWeaver,1,2015
Facepunch Studios,1,76561198084293747,1,2014
Facepunch Studios,0,76561198048348337,1,2015
Facepunch Studios,1,76561198120738010,2,2014
Facepunch Studios,1,76561198040974056,1,2011
Facepunch Studios,1,IV4X,1,2015
Facepunch Studios,1,forganmreeman,2,2013
Facepunch Studios,1,supersecreturlissupersecret,2,2014
Facepunch Studios,1,76561198043441689,2,2015
Facepunch Studios,1,Ownedyou96,2,2014
Facepunch Studios,1,Fudgemuncher,2,2014
Facepunch Studios,1,fwal,1,2014
Facepunch Studios,1,Gadwall7,1,2014
Facepunch Studios,1,76561198074540604,2,2015
Facepunch Studios,1,decnics,2,2014
Facepunch Studios,1,bangs8,2,2015
Facepunch Studios,1,76561198052780455,2,2015
Facepunch Studios,1,76561198066121929,0,2014
Facepunch Studios,1,Glitchar,2,2013
Facepunch Studios,1,WeBarePandaBears,2,2015
Facepunch Studios,1,alyssawesome,1,2015
Facepunch Studios,1,pesterChum,1,2014
Facepunch Studios,1,76561198089455336,2,2015
Facepunch Studios,1,green_crayonz,2,2014
Facepunch Studios,1,gunman0007,2,2011
Facepunch Studios,1,guy47b,1,2014
Facepunch Studios,1,tommy11,2,2014
Facepunch Studios,1,76561198083594288,2,2013
Facepunch Studios,1,76561198082418196,2,2013
Facepunch Studios,1,76561198080748313,2,2013
Facepunch Studios,1,Parappatherapperisbest,2,2014
Facepunch Studios,1,76561198034923542,1,2013
Facepunch Studios,1,getMemMeED,2,2014
Facepunch Studios,1,76561198066051722,1,2014
Facepunch Studios,1,76561198072460153,2,2013
Facepunch Studios,1,76561198064062862,2,2015
Facepunch Studios,1,76561198050540147,2,2013
Facepunch Studios,1,FD_GOD_BR,1,2015
Facepunch Studios,1,nayrob,1,2014
Facepunch Studios,1,76561198085788881,2,2013
Facepunch Studios,1,Spooky4me,1,2013
Facepunch Studios,1,iamgassy,1,2015
Facepunch Studios,1,76561198081454953,1,2014
Facepunch Studios,1,JustIcey,2,2014
Facepunch Studios,1,brizzlys,1,2015
Facepunch Studios,1,itsfilfyd,0,2014
Facepunch Studios,1,76561198096736743,2,2015
Facepunch Studios,0,76561198122817042,1,2014
Facepunch Studios,1,BLORGATRON,1,2014
Facepunch Studios,1,jellodoubleo,2,2013
Facepunch Studios,1,superglab,0,2014
Facepunch Studios,1,76561198068264797,1,2014
Facepunch Studios,1,itspoptarttime,1,2015
Facepunch Studios,1,76561198078887963,2,2013
Facepunch Studios,1,Khuth,1,2015
Facepunch Studios,1,Just_Some_Random_Stranger,2,2014
Facepunch Studios,1,lixdy,0,2015
Facepunch Studios,1,OfficialKilx,2,2015
Facepunch Studios,1,76561198086980563,2,2013
Facepunch Studios,1,ItsDerRey,1,2015
Facepunch Studios,1,BENEMT,1,2015
Facepunch Studios,1,TakeOffGamer,2,2014
Facepunch Studios,1,76561198123037740,1,2014
Facepunch Studios,1,BewareWeLive,2,2014
Facepunch Studios,1,76561198016232690,2,2015
Facepunch Studios,1,97184,1,2014
Facepunch Studios,1,76561198079356660,2,2013
Facepunch Studios,1,daymm,0,2015
Facepunch Studios,1,Zelonier,1,2014
Facepunch Studios,1,KooperAmused,2,2015
Facepunch Studios,1,KotaKuroGG,1,2015
Facepunch Studios,1,76561198101968197,2,2014
Facepunch Studios,1,Krakers99,2,2014
Facepunch Studios,1,YourNotMyRealDad,2,2011
Facepunch Studios,1,76561198045837166,2,2015
Facepunch Studios,1,KyelTheGreat,1,2013
Facepunch Studios,1,76561198087423111,2,2014
Facepunch Studios,1,76561198036511313,2,2013
Facepunch Studios,1,76561198069911736,2,2015
Facepunch Studios,1,icantfindagoodcustomurl,1,2014
Facepunch Studios,1,Lcast15,1,2015
Facepunch Studios,1,plebbyskrub,1,2013
Facepunch Studios,1,LeEddie,1,2014
Facepunch Studios,1,avenger_leo,1,2014
Facepunch Studios,1,atom4399,2,2014
Facepunch Studios,1,76561198060177356,2,2014
Facepunch Studios,1,RhileyChampion,2,2015
Facepunch Studios,1,lil_bradsta,1,2013
Facepunch Studios,1,als7160,1,2014
Facepunch Studios,1,76561198072889134,2,2014
Facepunch Studios,1,76561198081716813,1,2013
Facepunch Studios,1,XxX_bradley_XxX,2,2014
Facepunch Studios,1,TomBlack,2,2014
Facepunch Studios,1,LordOfTheCringe,0,2013
Facepunch Studios,0,76561198059755685,0,2015
Facepunch Studios,1,8j2c4,1,2015
Facepunch Studios,1,76561198046685572,2,2011
Facepunch Studios,1,m1lkingdud,2,2014
Facepunch Studios,1,Imnotfromaustraliakids,2,2014
Facepunch Studios,1,chooves,2,2013
Facepunch Studios,1,niwith,2,2013
Facepunch Studios,1,martinrocks,2,2014
Facepunch Studios,1,MantisTobogganThe2nd,1,2015
Facepunch Studios,1,Noorman,1,2015
Facepunch Studios,1,Matt4Prez2K16,2,2013
Facepunch Studios,1,Matttopia,1,2014
Facepunch Studios,1,MinerKnight,2,2013
Facepunch Studios,1,fuckingdinasaww,1,2013
Facepunch Studios,1,mind_fucked,1,2014
Facepunch Studios,1,Mcboyo,2,2014
Facepunch Studios,1,76561198095959526,2,2014
Facepunch Studios,1,76561198101324330,2,2015
Facepunch Studios,1,UltimateAlloy,2,2013
Facepunch Studios,1,76561198044026724,2,2014
Facepunch Studios,1,76561198084179882,0,2014
Facepunch Studios,1,76561198064936176,1,2014
Facepunch Studios,1,superdodo5,1,2013
Facepunch Studios,1,sock1345,2,2014
Facepunch Studios,1,mintgreeniceteawithmilk,2,2013
Facepunch Studios,1,crackdatdopamine,2,2014
Facepunch Studios,1,76561198035148971,2,2013
Facepunch Studios,1,iwannakilmyselfthx,2,2015
Facepunch Studios,1,76561198120690276,0,2014
Facepunch Studios,1,mortonawsome100,2,2015
Facepunch Studios,1,mrjeffersontm,1,2015
Facepunch Studios,1,76561198065420140,1,2014
Facepunch Studios,1,FastenedWalnut,2,2013
Facepunch Studios,1,mrmullac,2,2013
Facepunch Studios,1,equinox97,2,2013
Facepunch Studios,0,esema1234,1,2015
Facepunch Studios,1,Sickojosh,1,2013
Facepunch Studios,1,Navezinho,1,2014
Facepunch Studios,1,pharonmix,2,2015
Facepunch Studios,1,76561198076208088,2,2014
Facepunch Studios,1,76561198068968487,2,2014
Facepunch Studios,1,thatfuzzylittlepegasus,2,2015
Facepunch Studios,1,Juluck,2,2015
Facepunch Studios,1,NKraz,1,2013
Facepunch Studios,1,76561198044752424,1,2014
Facepunch Studios,1,76561198073939756,2,2013
Facepunch Studios,1,norsktf,1,2015
Facepunch Studios,1,76561198080209148,1,2014
Facepunch Studios,1,76561198026239418,2,2012
Facepunch Studios,1,76561198087654581,2,2013
Facepunch Studios,1,Noxious02,2,2015
Facepunch Studios,1,_nUCKK,1,2012
Facepunch Studios,1,pupapooh,1,2013
Facepunch Studios,1,ohreoreoreo,1,2014
Facepunch Studios,1,NeroDarkMC,2,2014
Facepunch Studios,1,JUEJUEhue,1,2012
Facepunch Studios,1,Batmanmotherfucker,1,2012
Facepunch Studios,1,originaldog,0,2013
Facepunch Studios,1,76561198089170427,0,2013
Facepunch Studios,1,76561198089288206,1,2013
Facepunch Studios,1,paknsave,2,2014
Facepunch Studios,1,Slamosis,2,2015
Facepunch Studios,1,76561198088203016,2,2013
Facepunch Studios,1,76561197971725163,1,2015
Facepunch Studios,1,76561198049272839,2,2013
Facepunch Studios,1,watchudoin,2,2013
Facepunch Studios,1,xxxoffryf,2,2014
Facepunch Studios,1,LordOfOreos,2,2015
Facepunch Studios,1,76561198056579186,2,2014
Facepunch Studios,1,76561198041906216,2,2014
Facepunch Studios,1,pitmania,1,2013
Facepunch Studios,1,76561198133746607,1,2015
Facepunch Studios,1,ThisIsWhereIGetOff,1,2014
Facepunch Studios,1,76561198045926585,2,2013
Facepunch Studios,1,kikis17,2,2013
Facepunch Studios,1,donkeyinyourface,2,2015
Facepunch Studios,1,perrojudio,1,2015
Facepunch Studios,1,76561198111678752,2,2014
Facepunch Studios,1,76561198087459627,2,2014
Facepunch Studios,1,76561198068496423,2,2014
Facepunch Studios,1,MrRavige,0,2015
Facepunch Studios,1,76561198097432153,2,2015
Facepunch Studios,1,76561198070282717,2,2014
Facepunch Studios,1,Sneakyscopez,2,2013
Facepunch Studios,1,elevade,2,2015
Facepunch Studios,1,76561198056984812,1,2015
Facepunch Studios,1,76561198065899297,2,2014
Facepunch Studios,1,76561198043884249,2,2014
Facepunch Studios,1,ZGamingYT,2,2014
Facepunch Studios,1,76561198059891232,2,2014
Facepunch Studios,1,frodomybaggins,1,2013
Facepunch Studios,1,ritzyswordfish,1,2014
Facepunch Studios,1,76561198088486552,2,2015
Facepunch Studios,1,76561198041858423,1,2014
Facepunch Studios,1,allo121,2,2013
Facepunch Studios,1,RhythePye,2,2014
Facepunch Studios,1,ehehmypinylel,2,2015
Facepunch Studios,0,76561198062544523,2,2014
Facepunch Studios,1,NTMYZ,1,2014
Facepunch Studios,1,cacador_br,1,2013
Facepunch Studios,1,76561198075244108,2,2014
Facepunch Studios,1,76561198074843769,2,2014
Facepunch Studios,1,samyol,2,2014
Facepunch Studios,1,76561198069234556,1,2014
Facepunch Studios,1,TheCraftyYak,1,2013
Facepunch Studios,1,76561198050721825,1,2015
Facepunch Studios,1,76561198028617374,2,2015
Facepunch Studios,1,ShadowMercTheElite,2,2014
Facepunch Studios,1,NicholasTKalos,2,2014
Facepunch Studios,1,sherlock111,2,2015
Facepunch Studios,1,Ryusey,2,2014
Facepunch Studios,1,76561198069708131,2,2013
Facepunch Studios,1,Shooter_man83,2,2014
Facepunch Studios,1,sirstaple,2,2014
Facepunch Studios,1,76561198084636226,1,2015
Facepunch Studios,1,fenrakk4,2,2014
Facepunch Studios,1,76561198083609031,1,2015
Facepunch Studios,1,DogTits197,2,2014
Facepunch Studios,1,76561198084741314,1,2013
Facepunch Studios,1,76561198089300394,2,2014
Facepunch Studios,1,Sokiwi,2,2014
Facepunch Studios,1,rtd98,2,2014
Facepunch Studios,1,SoTotallyPro,1,2013
Facepunch Studios,1,ukou,2,2014
Facepunch Studios,1,76561198141851819,1,2015
Facepunch Studios,1,spankwankable,1,2014
Facepunch Studios,1,76561198082960297,1,2014
Facepunch Studios,1,SpicyPepperOfficial,2,2015
Facepunch Studios,1,caino2246,1,2010
Facepunch Studios,1,spittyboy,0,2012
Facepunch Studios,1,soapyshenen,1,2014
Facepunch Studios,1,pyrulito,1,2015
Facepunch Studios,1,jukeboxplays,1,2014
Facepunch Studios,1,76561198033923352,1,2015
Facepunch Studios,1,Striker146,2,2012
Facepunch Studios,1,76561197997129113,2,2014
Facepunch Studios,1,SummertimeFeels,1,2014
Facepunch Studios,1,Superside,2,2013
Facepunch Studios,1,EthanDaCookie,1,2015
Facepunch Studios,1,Suspicious,2,2014
Facepunch Studios,1,SyberSybus,2,2015
Facepunch Studios,1,SynisterFynn,2,2014
Facepunch Studios,1,76561198064795279,2,2013
Facepunch Studios,1,76561198078482884,1,2014
Facepunch Studios,1,76561198087312804,2,2013
Facepunch Studios,1,lightbulbthewatt,1,2011
Facepunch Studios,1,TehMLGPanda,2,2013
Facepunch Studios,1,temere,2,2014
Facepunch Studios,1,76561198060671842,2,2015
Facepunch Studios,1,76561198085181270,2,2014
Facepunch Studios,1,BananaEagle,1,2014
Facepunch Studios,1,thatfiloguy,2,2013
Facepunch Studios,1,Dr-Medic,0,2014
Facepunch Studios,1,76561198070264437,1,2014
Facepunch Studios,1,58254410,2,2015
Facepunch Studios,1,76561198069065620,2,2015
Facepunch Studios,1,TheMightyZingy,2,2014
Facepunch Studios,1,S0MITE1,2,2014
Facepunch Studios,1,76561198094831229,2,2014
Facepunch Studios,1,76561198100363036,1,2014
Facepunch Studios,1,TheGamingHeadcrab,2,2015
Facepunch Studios,1,TongueWaggle,1,2014
Facepunch Studios,1,TheModerGuy,2,2014
Facepunch Studios,1,theproficy,0,2015
Facepunch Studios,1,TheWarpyro,2,2014
Facepunch Studios,1,76561197968167449,1,2015
Facepunch Studios,1,the_darkone105,1,2015
Facepunch Studios,1,76561198062566429,2,2014
Facepunch Studios,1,tinypiemaster,2,2010
Facepunch Studios,1,76561198092220546,2,2014
Facepunch Studios,1,HuskyWaffle,1,2014
Facepunch Studios,1,76561198063282649,2,2014
Facepunch Studios,0,TheGodOfDoritoesmountaindee,1,2014
Facepunch Studios,1,76561198081414494,1,2015
Facepunch Studios,1,ToxicK-9,2,2014
Facepunch Studios,1,76561198090511110,1,2014
Facepunch Studios,1,blckwolflol,1,2015
Facepunch Studios,1,tortoisecreative,2,2013
Facepunch Studios,1,TSWKramus,1,2014
Facepunch Studios,1,mad_dog_99,1,2013
Facepunch Studios,1,banyaphon,1,2014
Facepunch Studios,1,guthix202,1,2013
Facepunch Studios,1,76561198062177156,2,2014
Facepunch Studios,1,henrydjunaedi,2,2015
Facepunch Studios,1,melanophile,2,2013
Facepunch Studios,1,76561198073958869,2,2013
Facepunch Studios,1,101010101111,1,2014
Facepunch Studios,1,76561198081497644,2,2014
Facepunch Studios,1,BayonetSpaghettiKnife,1,2015
Facepunch Studios,1,76561198049093949,2,2013
Facepunch Studios,1,STEAM0082987612,1,2014
Facepunch Studios,1,Way2Saltyyy,0,2014
Facepunch Studios,1,Ojandora,1,2015
Facepunch Studios,1,ItsLeithal,2,2015
Facepunch Studios,1,whynotpink,2,2013
Facepunch Studios,1,RagelessGamer,2,2013
Facepunch Studios,1,William321,1,2015
Facepunch Studios,1,tharon1105,2,2014
Facepunch Studios,1,doyourdooty,1,2015
Facepunch Studios,1,overrusedmale,1,2015
Facepunch Studios,1,76561198071620258,2,2014
Facepunch Studios,1,hella_gaming,2,2015
Facepunch Studios,1,akame11,2,2015
Facepunch Studios,1,AqUaH20LiFe,2,2014
Facepunch Studios,1,yunstar12,2,2015
Facepunch Studios,1,76561198086096492,1,2014
Facepunch Studios,1,The_Zok3r,2,2014
Facepunch Studios,1,comradebeeblebrox,2,2014
Facepunch Studios,1,zayyntt,2,2014
Facepunch Studios,1,Zejus,1,2014
Facepunch Studios,1,ZesK0,2,2015
Facepunch Studios,1,CocklesnCream,2,2014
Facepunch Studios,1,76561198088701303,2,2014
