developer,sentiment_analysis
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,1
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,0
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,1
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,0
Facepunch Studios,2
Bugbear Entertainment,1
Bugbear Entertainment,2
Bugbear Entertainment,1
Bugbear Entertainment,2
Bugbear Entertainment,2
Bugbear Entertainment,2
Bugbear Entertainment,2
Bugbear Entertainment,2
Funcom,1
"Firaxis Games,Feral Interactive (Mac)",2
"Crystal Dynamics,Feral Interactive (Mac)",2
"CAPCOM Co., Ltd.",0
"CAPCOM Co., Ltd.",1
"CAPCOM Co., Ltd.",0
"CAPCOM Co., Ltd.",1
id Software,1
id Software,1
id Software,2
id Software,0
id Software,2
id Software,2
id Software,1
id Software,1
id Software,1
id Software,2
id Software,2
id Software,2
id Software,1
id Software,1
id Software,2
Gray Matter Studios,1
id Software,0
id Software,1
id Software,1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",1
"2K Boston,2K Australia",2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,2
The Creative Assembly,1
The Creative Assembly,2
The Creative Assembly,0
The Creative Assembly,2
The Creative Assembly,1
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,0
Rockstar North,0
Remedy Entertainment,1
Crystal Dynamics,2
Crystal Dynamics,2
Remedy Entertainment,0
Remedy Entertainment,2
Remedy Entertainment,1
Remedy Entertainment,1
EA Los Angeles,2
EA Los Angeles,1
EA Los Angeles,2
EA Los Angeles,2
EA Los Angeles,1
EA Los Angeles,2
EA Los Angeles,2
EA Los Angeles,2
EA Los Angeles,2
EA Los Angeles,1
Infinite Interactive,1
Infinite Interactive,2
Infinite Interactive,2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",1
"Frontier,Aspyr (Mac)",1
"Frontier,Aspyr (Mac)",1
"Epic Games, Inc.",2
Ubisoft,1
Crytek Studios,2
Crytek Studios,2
Crytek Studios,0
Crytek Studios,2
Crytek Studios,1
Ubisoft Romania,2
1C: Maddox Games,2
1C: Maddox Games,2
1C: Maddox Games,1
1C: Maddox Games,2
1C: Maddox Games,1
1C: Maddox Games,2
1C: Maddox Games,1
1C: Maddox Games,2
Telltale Games,2
BigAnt Studios,2
"Luc Bernard,SilverSphereStudios",1
Lesta Studio,0
Bugbear Entertainment,2
Bugbear Entertainment,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,1
Oddworld Inhabitants,2
Oddworld Inhabitants,1
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,1
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,1
Oddworld Inhabitants,2
"MicroProse Software, Inc",0
"MicroProse Software, Inc",2
"MicroProse Software, Inc",1
"MicroProse Software, Inc",0
GSC Game World,2
GSC Game World,1
GSC Game World,2
GSC Game World,2
GSC Game World,2
Crytek,1
Crytek,2
Crytek,2
Crytek,0
Crytek,2
Crytek,2
Crytek,2
Crytek,1
Crytek,0
Crytek,0
Crytek,1
"MicroProse Software, Inc",2
CD PROJEKT RED,1
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,1
CD PROJEKT RED,1
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,1
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,1
CD PROJEKT RED,2
Firaxis Games,0
"Red Storm Entertainment,Ubisoft Montreal",2
Traveller's Tales,2
Traveller's Tales,2
Traveller's Tales,1
Traveller's Tales,1
Gearbox Software,1
Gearbox Software,2
Gearbox Software,2
Techland,2
2D BOY,2
2D BOY,2
2D BOY,2
2D BOY,2
2D BOY,2
2D BOY,2
2D BOY,1
Egosoft,0
Egosoft,2
Rockstar New England,2
Rockstar New England,0
Rockstar New England,2
Rockstar New England,1
Rockstar New England,2
Rockstar New England,1
Rockstar New England,1
Rockstar New England,2
Rockstar New England,1
Rockstar New England,0
Rockstar New England,2
Rockstar New England,1
Rockstar New England,2
Rockstar New England,1
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Ubisoft Montreal,1
Ubisoft Montreal,2
Ubisoft Montreal,0
Ubisoft Montreal,1
Ubisoft Montreal,0
Ubisoft Montreal,1
Ubisoft Montreal,1
Ubisoft Montreal,0
Ubisoft Montreal,2
Ubisoft Montreal,1
Ubisoft Montreal,1
Ubisoft Montreal,1
Meridian4,1
Meridian4,2
Meridian4,0
Volition,2
Volition,1
Volition,1
Volition,1
Volition,2
Volition,2
Volition,2
Volition,2
Volition,2
Volition,0
Volition,1
Volition,1
Volition,2
Volition,1
Volition,2
Volition,2
Volition,1
Volition,2
Volition,2
Volition,1
Volition,2
Volition,1
Volition,2
Volition,2
Volition,2
Volition,2
Volition,2
Volition,2
Volition,1
Volition,2
Volition,2
Volition,2
Volition,1
Volition,2
Volition,0
Volition,2
EA Redwood Shores,2
EA Redwood Shores,2
EA Redwood Shores,0
EA Redwood Shores,1
EA Redwood Shores,1
EA Redwood Shores,2
EA Redwood Shores,0
EA Redwood Shores,2
EA Redwood Shores,1
EA Redwood Shores,2
EA Redwood Shores,1
EA Redwood Shores,2
EA Redwood Shores,1
EA Redwood Shores,1
EA Redwood Shores,1
EA Redwood Shores,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,1
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,1
DICE,1
DICE,1
DICE,2
DICE,2
DICE,1
DICE,1
DICE,2
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,0
DICE,1
DICE,1
DICE,0
DICE,2
DICE,2
DICE,1
DICE,1
DICE,2
DICE,2
DICE,1
DICE,1
DICE,2
DICE,2
DICE,1
DICE,2
DICE,1
DICE,2
DICE,2
DICE,1
DICE,2
DICE,2
DICE,1
DICE,2
DICE,2
DICE,2
DICE,1
DICE,1
DICE,1
DICE,1
DICE,2
DICE,2
DICE,1
DICE,2
DICE,1
DICE,1
DICE,2
DICE,2
DICE,1
DICE,1
DICE,0
DICE,2
DICE,1
DICE,2
DICE,2
Hidden Path Entertainment,2
Hidden Path Entertainment,2
Hidden Path Entertainment,1
Monolith,1
Meridian4,2
Black Sea Studios Ltd,1
Black Sea Studios Ltd,2
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,2
"Epic Games, Inc.",2
"Epic Games, Inc.",2
"Epic Games, Inc.",2
"Epic Games, Inc.",1
Tale of Tales,1
Tale of Tales,1
Criterion Games,2
Criterion Games,2
Criterion Games,1
Criterion Games,2
Criterion Games,2
Criterion Games,0
Criterion Games,1
Criterion Games,1
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,1
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,1
Criterion Games,1
Criterion Games,1
Criterion Games,1
Criterion Games,2
Criterion Games,1
IonFX,2
Reality Pump Studios,2
Reality Pump Studios,2
Reality Pump Studios,1
Gaijin Entertainment,1
ACE Team,1
ACE Team,2
ACE Team,2
ACE Team,2
ACE Team,1
ACE Team,2
1C Company,2
Sky Fallen,1
Irrational Games,2
Darklight Games,2
Radical Entertainment,1
Radical Entertainment,0
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Ascaron Entertainment ltd.,1
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,0
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
HeR Interactive,1
HeR Interactive,2
Capcom,2
Capcom,2
Capcom,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,0
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,0
Pandemic Studios,1
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,1
Pandemic Studios,2
Pandemic Studios,2
LucasArts,2
LucasArts,2
Wanako Games,1
Saber Interactive,2
Saber Interactive,2
"PopTop Software,BreakAway Games,Frog City Software",0
Sakari Indie,2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",0
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",0
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",1
"BioWare,Aspyr (Mac)",2
Hemisphere Games,2
Hemisphere Games,1
Black Isle Studios,1
Black Isle Studios,1
Black Isle Studios,1
Black Isle Studios,2
Black Isle Studios,1
Black Isle Studios,0
Black Isle Studios,2
Black Isle Studios,1
Black Isle Studios,2
14° East,2
14° East,0
Size Five Games,1
Ubisoft Montreal,1
Ubisoft Montreal,2
Ubisoft Montreal,2
Ubisoft Montreal,2
Ubisoft Montreal,2
"Vectorpark, Inc.",2
NovaLogic,2
Amanita Design,2
Amanita Design,1
Amanita Design,1
Amanita Design,2
Amanita Design,2
Amanita Design,2
EA Los Angeles,1
EA Los Angeles,2
EA Los Angeles,1
EA Los Angeles,2
EA Los Angeles,2
Slightly Mad Studios,2
